row_id,content,theme,sentiment_word,sentiment_anls
221,先讲优点：1、物流很给力非常快2、安装很方便，不难3、款式不错，白色的相对黑色而言还是比较好看的。再说缺点：1、底盘是渣渣吗？安装的时候掉了许多小黑粒子下来，不得不安装好后再底盘上套上塑料袋子，不然一地的碎粒。2、电机常会发热，不摇头还好，一摇头隔着塑料都手摸上去也会感觉到烫。3、降价这么块，才没买几天就降价。不厚道。,物流;NULL;安装;款式;NULL;底盘;NULL;NULL;,给力;快;方便;不错;好看;渣渣;发热;不厚道;,1;1;1;1;1;-1;-1;-1;
222,宝贝很不错，正品，开心！店家多搞活动！,宝贝;NULL;NULL;,不错;正品;开心;,1;1;1;
223,今天早上送到的，送货员还送上楼，先给送货员点个赞。下午试了一下，动力足，外观很漂亮。客服的态度也非常的棒，下次一定会再来光顾的,NULL;动力;外观;态度;,赞;足;漂亮;棒;,1;1;1;1;
224,很好的一款电视机，运行速度也很快，色彩也行，不过现在家里在家装还没有安装，只是通了一下电，试了试机子，总共要两台，好评，全五星。,NULL;运行速度;NULL;NULL;,很好;很快;好评;全五星;,1;1;1;1;
225,看着还可以，还没有用,看着;,还可以;,1;
226,使用很方便，不过蒸的米饭和普通的电饭锅的味道一样，没感觉到特别。,使用;,方便;,1;
227,外形不错一直没用给新家买的但是送到的时候里面有2处划伤，懒得换了，一直没用还不知道怎么样,外形;NULL;NULL;,不错;划伤;懒得换;,1;-1;-1;
228,来苏宁易购买 就是因为他的速度和服务 结果你们给我了什么 都说了一天到 结果将近我等了快三天 南京到芜湖要三天？半个小时的事你给我整到三天 我就呵呵 快递小哥服务的确可以 可是你们仓库的发货速度是什么？我急着用等了那么久？还不如去别的地方买呢呵呵 还有你们家第一个客服的服务态度那是啥 跟我俩玩高冷呢？苏宁易购直营店就是这样的效率 请这个样的人是吗？让我们这些买家到底有什么保障？,,,
229,只能说还行  感觉有点儿贵了   东西很小   试了一下,NULL;NULL;东西;,还行;贵;很小;,1;-1;1;
230,物美价廉，物超所值！,NULL;NULL;,物美价廉;物超所值;,1;1;
231,手机反应慢，真的慢，而且会自动退出，我以前就用的这个型号手机，但是没那个反应快，而且手机通讯录里面会出现很多陌生的号码。,手机反应;NULL;,慢;慢;,-1;-1;
232,日期不怎样，是16年8月的。快递太差，速度太慢，都晚上22点多了还打电话给我，叫我去拿！,日期;快递;速度;,不怎样;太差;太慢;,-1;-1;-1;
233,帮别人买的，买回来看着还好，还没有用，希望质量是好的，毕竟用到电，需要安全,看着;,还好;,1;
234,价格有点贵了，实体店才3000左右,价格;,有点贵;,-1;
235,货收到了，非常不错！赞一个,NULL;NULL;,不错;赞;,1;1;
236,好用价格实惠，就是快递稍微慢了点，其它都不错。,NULL;价格;快递;NULL;,好用;实惠;慢;不错;,1;1;-1;1;
237,13号预订的   15号开始送    17号送到   18号装  装完就是坏的    22号了  还没换也没退   真***的要死   坏了拆机还他***问我要钱     真没见过钱是不是,NULL;NULL;,坏;坏;,-1;-1;
238,插头紧，比原装长，插得松了会掉，紧了又怕把尾插插坏()..,原装;,紧;,-1;
239,送过来的货都是破损的  本来准备送人的  让人心寒的是 坏了就算了  客服跟我说把盖子盖好就好了   盖子盖好的话能好 我还找你？,NULL;NULL;NULL;,破损;心寒;坏;,-1;-1;-1;
240,觉得像翻新的，质地不好，吸力也也罢了，唯一好点的就是轻,质地;NULL;,不好;轻;,-1;1;
241,清晰度不错，夜视也好，服务也要赞一个,清晰度;夜视;服务;,不错;好;赞;,1;1;1;
242,用了一天，连接不稳定，每首歌都打盹,连接;,不稳定;,-1;
243,试用了一下还不错，就是充满时间比较长。,试用;时间;,不错;长;,1;-1;
244,好:西门子高端大气上档次:好好好,NULL;西门子;NULL;NULL;,好;高端大气;上档次;好;,1;1;1;1;
245,物流特别慢。发了大半个月才到，服务态度也不怎么样，如果你不催他他可以搞一个月才到，我是催了好几次，真心心累，建议大家换别的店，这家太坑了,物流;服务态度;NULL;NULL;,慢;不怎么样;心累;太坑;,-1;-1;-1;-1;
246,刚买来几天，用起来还不错，外观好看，配置较低，相机拍照实在不怎么的:，不是太清楚。运行速度还将就吧!毕竟价钱在这了。,用起来;外观;运行速度;,不错;好看;将就;,1;1;-1;
247,很遗憾，鼠标的灯不亮，不过能用！[追评]原来是自己不懂，，，省电鼠标，好评,NULL;灯;NULL;NULL;,遗憾;不亮;能用;好评;,-1;-1;1;1;
248,刚装上，实物与图片不符，图片上写自动开合，可实际是要用手动开合，但现在手动还不会开,图片;,不符;,-1;
249,实物比照片上小了,,,
250,购买这个海尔3匹园柱型空调先是莫名其緲的不送货了，我打了很多电话都不通，结果通过在线才又送货了。最气人的是安装工多收了我240元人民币（苏宁已派人核实过了）等待解决！！！,,,
251,外觀不錯，就是剛開始用的時候有異常的響聲，蠻嚇人的，使用多幾次之後感覺好一點。但是燉了幾次東西後看內膽的反應，不敢真的直接用內膽來煮東西。,,,
252,挺滋润的，用完之后皮肤感觉很清爽，包装精美，物有所值！,NULL;皮肤;包装;NULL;,滋润;清爽;精美;物有所值;,1;1;1;1;
253,孩子很喜欢，不错哦！,NULL;NULL;,喜欢;不错;,1;1;
254,反应慢，还有缺陷，新买的机子就这样？,反应;NULL;,慢;缺陷;,-1;-1;
255,1.7T，很一般，传输速度很一般，连个保护套都没有……总之没啥亮点，性价比还真不咋滴！,NULL;传输速度;性价比;,一般;一般;不咋滴;,0;0;-1;
256,虚假宣传，没有这么大容量，只能充两次就没电了,宣传;,虚假;,-1;
257,可着尺寸买的，冰箱里面没有想象中的大，特别是最下面冷冻的地方，很小。用起来还不错。,NULL;用起来;,很小;不错;,-1;1;
258,苏宁的服务很好，冰箱用了两天，制冷效果很好，无箱，但这冰箱的设计有点问题：三温区，三感温雷达，LED面板操作电脑控温，但我就不明白了，为什么具备以上条件了LED面板还不能显示各温区的实际温度？只能显示需要调节的温度？只需要在LED电脑板芯片上加一组实际温度显示程序这点小问题TCL集团都做不到？我10年前买的LED显示电脑控湿的冰箱都能显示温区实际温度。,服务;制冷效果;设计;,很好;很好;有点问题;,1;1;-1;
259,声音小剃须快赞一个。,NULL;,赞;,1;
260,还可以吧，性价比不怎么高,NULL;性价比;,还可以;不怎么高;,1;-1;
261,洗衣机真的很不错，洗衣服洗的干净，噪音也很小，我是用了一段时间才来评价的，真心不错,洗衣机;洗;噪音;NULL;,不错;干净;很小;不错;,1;1;1;1;
262,收到的时候瓶子上的字已经有磨损了。拿手刮很容易把字刮下来。和这个一起买的乳液却没有这种情况。不知道什么原因。有点担心。,NULL;,磨损;,-1;
263,手机没有图片给力，且到货时间慢，刚收到就降价了，真是买个锤子啊！,图片;到货时间;,给力;慢;,1;-1;
264,第一次在苏宁上买，这是最后一次了，电视到了，打电话告诉我不负责安装，又让我联系厂家自己安装，当时预约的时候不告诉，真的太坑了，服务态度太差，真担心以后出了问题也推三阻四的，再也不会从苏宁购物了，一次就够了,NULL;NULL;服务态度;,不负责;太坑;太差;,-1;-1;-1;
265,还没用，觉得应该不错吧,觉得;,不错;,1;
266,下单后电话确认很靠谱，,电话;,靠谱;,1;
267,使用效果很好，老板还送了一个伞，还有一小瓶赠品。,效果;,很好;,1;
268,有点不想20000平板也就不到两次，手机也就不到4次，一般情况吧   凑合用吧,NULL;NULL;,一般;凑合用;,0;0;
269,东西没毛病，坑爹的是所谓店庆优惠居然比平时更贵，超郁闷，超级差评……,NULL;优惠;NULL;NULL;,坑爹;贵;郁闷;差评;,-1;-1;-1;-1;
270,跟啫喱水似的，，呵呵,,,
271,快递服务态度差,服务态度;,差;,-1;
272,对应的价格对应的商品，用用再说值不值,NULL;,不值;,-1;
273,没有想象中的好听着声音应该不是正儿八经的漫步者还有做工，当然了就家用听听歌什么的没问题,,,
274,失望的一次购物，冰箱开了两天冷藏室是常温的，零度保鲜结冰把青菜都冻烂了。网上申请退换货，说不能退换要先报修检测。我新买的冰箱还没用就报修。我上个月在***买了同一型号给我妈用，送货第二天还有上门调试的。只能说苏宁易购的售后太差了。,购物;NULL;售后;,失望;烂;太差;,-1;-1;-1;
275,新机刚用两天内筒就漏电了，太烂了，这种***产品也拿出来卖     下次再不购买这个品牌产品了,NULL;,烂;,-1;
276,你好,,,
277,很不错了，这个价格买到算很划算了，包装也很严实，总体来说还是不错的,NULL;价格;包装;总体;,不错;划算;严实;不错;,1;1;1;1;
278,价格贵，买了就找不到客服，没人安装，没有发票，还是到实体店买好些。幸亏机子没毛病，否则就麻烦了。教训,价格;客服;NULL;,贵;找不到;麻烦;,-1;-1;-1;
279,用了20年的松下洗衣机，这次也毫无考虑的买了，用了两天感觉要说点什么，衣服洗的比较干净，机器外观也很好，但上盖做的较薄，盖的比例也不太合理，说是塑封电机静音，但洗衣声音比我原来6.5公斤的大，脱水声音更大，现在其它品牌的洗衣机很多声音小，松下在这方面做的很不够，20多年反而退步了。希望有明显提高和改观。,外观;上盖;NULL;NULL;,很好;较薄;更大;不够;,1;-1;-1;-1;
280,一直出差，才使用，很不错的宝贝，很吸油，反正我喜欢,NULL;宝贝;NULL;,不错;吸油;喜欢;,1;1;1;
281,很好，喜欢！,NULL;NULL;,很好;喜欢;,1;1;
282,快到期了，我也是无语了,NULL;NULL;,快;无语;,1;-1;
283,说实话，真的很一般,NULL;,一般;,0;
284,已用，感觉还可以 好,NULL;NULL;,还可以;好;,1;1;
285,不错   好,NULL;NULL;,不错;好;,1;1;
286,晚上声音有点点吵，风很柔和，不错，虽然价格挺贵，不过比老式风扇柔和多了,声音;NULL;NULL;价格;风扇;,吵;柔和;不错;挺贵;柔和;,-1;1;1;1;1;
287,宝贝到家就使用，很好很方便！物流配送也很快！,NULL;NULL;物流配送;,很好;方便;很快;,1;1;1;
288,一直用康夫 从来没改变！,,,
289,电脑比想象中的笨重了点，关键是卖家发货超级慢!跟物流没关系，催了好多次才发货!,电脑;NULL;,笨重;慢;,-1;-1;
290,苏宁货多 配送超级快 上帝般的服务大品牌值得信赖,配送;大品牌;,快;值得信赖;,1;1;
291,过程艰辛,,,
292,电池刚开始用，效果有待检验，先给个中评，用的好会再追评。 物流是圆通的，快递到货电话也不打，发个短信息就算告知了事，我打电话询问货物存放处，态度还及其不耐烦。,NULL;态度;,中评;不耐烦;,0;-1;
293,看着挺高大上，原来还担心会不会小，安装好以后还觉得稍大了点。,看着;,高大上;,1;
294,价钱超便宜，但是我用了好几年，有时候也在网上买，这次跟以往的不同，别的洗面奶一揉就开了，这个我试了，揉了好久也揉不烂蓝色因子，包装也不一样,价钱;NULL;,便宜;不烂;,1;1;
295,没到一个月就好好的黑屏了，只有声音，看不到字！最后给我换了一个，,NULL;NULL;,黑屏;看不到;,-1;-1;
296,外观漂亮，还可以吗,外观;NULL;,漂亮;还可以;,1;1;
297,包装很好，没有破损，和图片描述的一样，价格实惠，看上去就觉得质量造工很不错。 比我以前的用起来简单方便。重要的是真的不粘！ 很好哦,包装;价格;造工;用起来;NULL;,很好;实惠;不错;简单方便;很好;,1;1;1;1;1;
298,不得不给差评，跟我平时用的完全不一样，连脸都贴不满，太小了，便宜没好货。,NULL;NULL;,差评;不满;,-1;-1;
299,东西质量太差还没用就开胶了,质量;,太差;,-1;
300,刚到那段时间用着挺顺畅的，用了段时间后，打游戏会出现卡顿现象，而且卡着长时间不能动，只能选择按关机键或者等待，退都无法退出！,用着;打游戏;,顺畅;卡顿;,1;-1;
301,已收货，用过再评,,,
302,到店里说免费挂机。安装师傅说不买我们的管不管挂机。我们消费者真是无语了。,NULL;,无语;,-1;
303,华帝燃具，信得过产品，外型和质感都值得赞一个。,产品;质感;,信得过;赞;,1;1;
304,物美价廉，值得购买,NULL;NULL;,物美价廉;值得购买;,1;1;
305,电池有点不太经用，其他感觉还好[追评]电不禁用，玩一把王者就发烫，还有点卡,NULL;NULL;NULL;NULL;,还好;不禁用;发烫;有点卡;,1;-1;-1;-1;
306,其实货到了后，安装的时候就没有锥形头，是我的错没看清楚说明水，用了产品之后发现有问题，没有锥形头，联系客服也是申请售后，还是要自己掏钱另外购买而已，反正我是不能给好评了。[追评]马德，以后都不想在苏宁买电器了，售后那么***，我花了126块钱买的东西就这样没用了。,产品;,有问题;,-1;
307,还好，，，，,NULL;,还好;,1;
308,越南货。不解释，懂的自然懂。,,,
309,让商家好骗，付款的时候显示用特定的付款方式返100元，结果支付完成了也没返那100元。问过商家客服，客服却说没有返利那回事。净骗人。知道这样就不从这家买了,商家;NULL;,好骗;骗人;,-1;-1;
310,视频资源很稳定，不需要买智能电视一样可以达到智能的效果，可以，很不错,视频资源;NULL;,很稳;不错;,1;1;
311,懒的说,,,
312,效果一般，没撒风,效果;,一般;,0;
313,发过来的东西也不检查，充电器都是坏的，做换货手续还那么复杂……差评,充电器;NULL;NULL;,坏;复杂;差评;,-1;-1;-1;
314,很***，建议不要购买,NULL;,不要购买;,-1;
315,支持小米快充，线径粗，稍硬，但愿能用的久！,NULL;NULL;,稍硬;久;,-1;0;
316,语音听着有点不清楚,语音;,不清楚;,-1;
