20253,首先，说好赠送的养生壶没有给…什么赠品都没有收到，感觉被骗了…其次，收到产品后，在外包装没有损坏的情况下，出现轻微变形，联系苏宁客服、客服让联系厂家、厂家又让联系客服…推来推去想想还是算了…最后，客服态度虽然好，但没有给我办成一件实事…,NULL;NULL;客服态度;,变形;被骗了;好;,-1;-1;1;
20254,马德，开的发票呢,;,;,;
20255,我满以,;,;,;
20256,实际功率五瓦特，商家应该标注出来。,;,;,;
20257,吾错,;,;,;
20258,用了一半天 ，手机就没电了，电池容量太小了,电池容量;,太小;,-1;
20259,电视很好，卖的不错,NULL;电视;,不错;很好;,1;1;
20260,物流慢，快递服务太差，配置不好，没有鼠标,快递服务;物流;配置;,太差;慢;不好;,-1;-1;-1;
20261,性价比高，非常喜欢，下次还买！,NULL;性价比;,喜欢;高;,1;1;
20262,不好，味道很冲,NULL;味道;,不好;很冲;,-1;-1;
20263,不错，价格便宜。,NULL;价格;,不错;便宜;,1;1;
20264,好好好,NULL;,好;,1;
20265,效果不错，水水的，包装精美，快递员很给力,效果;快递员;包装;NULL;,不错;给力;精美;水水的;,1;1;1;1;
20266,又降200，苏宁你是怎么啦,;,;,;
20267,特别好用很方便。,NULL;NULL;,好用;方便;,1;1;
20268,什么东西，安装这个花了快200材料费，没教给怎么使用。今天用发现不出热水，问客服告诉我我安装错了，问他材料费怎么办，说安装师傅再来应该不会在收钱了。还应该，再安装放到水池下根本不用这么多材料，你们这是故意坑人呢？烦心的一次购物。,NULL;购物;,坑人;烦心;,-1;-1;
20269,刚买七八天就掉了五六百块钱坑人,NULL;,坑人;,-1;
20270,太小了，还不如在屈臣氏买的,NULL;,太小;,-1;
20271,挺小的东西赠的，感觉不太满意,东西;感觉;,挺小;不满意;,1;-1;
20272,请问要送的牙刷呢？,;,;,;
20273,有一个坚线暗影，上面门上，将就用了,NULL;,将就用;,-1;
20274,质量非常好，商品完好无损，非常满意,商品;质量;NULL;,完好无损;好;满意;,1;1;1;
20275,容易有刮痕,;,;,;
20276,用了还不到一个月，就不加热了。要求换货，居然说超过15天了，不换！看网上评价来买的，太让人失望谱！要求退货，还让自己带着货到维修网点，全朝阳区才三网点，最近的都得开车半小时，明明是产品质量问题，还折腾你的客户！这就是苏宁的服务！,NULL;,失望;,-1;
20277,这次买的海尔洗衣机非常好用。甩桶有劲道。超赞。快递送到家。就开始洗了一桶衣服。适合4到5个人用吧，物流超快，第一天下单，第二天就到了。物流小哥也很好，洗衣机帮我送到楼上去，而且还帮我介绍怎么用？特别注意。家有小孩子，特别注意安全。不能在里面玩耍，也不能在里面捉迷藏。很贴心的快递小哥,物流;快递小哥;物流小哥;洗衣机;NULL;,超快;贴心;很好;好用;超赞;,1;1;1;1;1;
20278,很好用不错还便宜，质量好一直用这个牌子的,NULL;NULL;质量;NULL;,便宜;不错;好;好用;,1;1;1;1;
20279,12368889965889965558999好,NULL;,好;,1;
20280,电视非常不错的，非常适合家庭使用，非常不后悔买了这个TCL的牌子[追评]开机看了一下，是非常不错的,电视;牌子;NULL;使用;,不错;不后悔;不错;适合;,1;1;1;1;
20281,特意用了几天才来评价 真心不扎滴 物流速度慢 手机电池不耐用    触摸屏不怎么灵   3000多的手机就这鸟样一个字不值      建议后面来看的人不要买 买了绝对后悔            真实评论！！！！！！！！！！！！！！！！！,物流速度;NULL;评论;手机;电池;,慢;后悔;真实;不值;不耐用;,-1;-1;1;-1;-1;
20282,包装严实，送货相当快，相信九阳的品质。,送货;包装;,快;严实;,1;1;
20283,感觉不是很好，跟我想像的有差距,NULL;NULL;,不是很好;有差距;,-1;-1;
20284,这是不怎么好，特意用了很久才来评论的，没想到vivo会越做越差,NULL;vivo;,不怎么好;差;,-1;-1;
20285,味道就像酒精，不敢用了,;,;,;
20286,屎的一b,;,;,;
20287,一次非常糟糕的购物，1号下单，6号签收（时间自己算），签收时派件员还问我快递确定到了没有（当时想打人）。。。。拆包装——包装盒子磕碰变形，打开——手机没有包装，就裸放在盒子里，屏幕上有水渍（怀疑是否正品）！！一次非常糟糕的购物！一次非常糟糕的购物！,购物;盒子;,糟糕;变形;,-1;-1;
20288,快递很快，服务安装人员很热情，总体来说很满意,总体;快递;安装人员;,满意;很快;热情;,1;1;1;
20289,康佳电视，语音输入功通，没用的，开机有广告，画质差，我选择，七天无理由退货,画质;,差;,-1;
20290,***，尤其是服务，买一台冰箱送来是坏的，折腾了快一个月了，今天拖新机来换，还不给换，说不是苏宁的机器，纸箱和机器还有说明书上条码一致，苏宁厂家售后也出有质量鉴定书。通知媒体曝光，在把机器拖苏宁商场门口砸了,冰箱;,坏;,-1;
20291,其他的地方还可以，就是标签没襄好，看起来要掉的样子，档次一下子就下去不少，好像和买了盗版一样，不开心！！！,NULL;NULL;,不开心;还可以;,-1;1;
20292,早上还不好，看得比较漂亮，饿了速度还可以，但是不知道我这个手机好像，也许是我不知道，哦为什么不能访问呢？那就是不懂，有时候会回头再加入。,NULL;速度;,漂亮;还可以;,1;1;
20293,显示器看得我眼睛疼，色彩太差了，dp线也没法实现144，用了dvi才可以。最主要的是，苏宁坑爹，客服说是拆开用了不能7天无理由退换。那我不拆开用用怎么知道这个显示器不行？标7天无理由是骗谁呢？？？客服电话语气也生硬，好像谁欠你家钱一样！以后不会再在苏宁买任何东西了！！,眼睛;显示器;色彩;苏宁;语气;,疼;不行;太差;坑爹;生硬;,-1;-1;-1;-1;-1;
20294,1还行,NULL;,还行;,1;
20295,装入卡套网速不行，tf卡单独测速和红卡差不多，最近储存卡价格都高，性价比一般。,网速;性价比;价格;,不行;一般;高;,-1;0;1;
20296,对于牌子的东西我还是比较相信的，但是这个电器之后，不管什么牌子质量还是存在着问题，电器我拒绝在网上购买。,;,;,;
20297,买的非全屏，给我发的还是全屏，没谁了，懒得管换了,;,;,;
20298,壶体污渍斑斑不说了，居然壶底还漏水，凑合出差用完就不要了。对苏宁失望。,苏宁;,失望;,-1;
20299,收音机有点大了，带出门不是很方便，在家用到时很好，送给公公的他闲大，不喜欢，又在***上重新给他买了个小的，准备把这个退了尽然不支持退货，怎么回事？？？？？？？调频的能收到几个台，中波和短波收不到，地域问题？还是机子问题？不支持退货这点很不满意！！！！,收音机;NULL;NULL;退货;NULL;,有点大;不喜欢;不是方便;不满意;很好;,-1;-1;-1;-1;1;
20300,不错的是正品的。这个已经用了。,NULL;NULL;,正品;不错;,1;1;
20301,差评 没有帮我送上楼,NULL;,差评;,-1;
20302,挺好的，就是做工感觉没有以前的好，接缝出细节一般般！,细节;NULL;做工;,一般般;挺好;没有好;,0;1;-1;
20303,差死了，我在家给妈妈买的，跟妈妈说买完了，妈妈很期待，结果打电话说让我妈自己去货站取，这也太过分了吧，还说不同意就申请退款吧。耽误了好多天最后来这出,NULL;NULL;,过分;差;,-1;-1;
20304,每次都是大批量购买，朋友们都很喜欢，很好大大支持，喜欢的亲们可以下手购买,NULL;NULL;,很好;很喜欢;,1;1;
20305,太小了，刚开始说不清的味道还特别重，还慢，薄薄一张饼还要四五分钟，等的心塞,NULL;NULL;味道;NULL;,心塞;慢;重;太小;,-1;-1;-1;-1;
20306,按摩力度气压力度在显示器的显示用不到二十天就坏了。打了四五次电话，二十多天，没有处理结果，就是打太极让你等着。可以可以。,NULL;,坏;,-1;
20307,总的说比較满意，美中不足物流在雨中遮盖不严以至外包裝湿的厉害，作為礼物显然＂卖相＂受影响,NULL;NULL;,满意;美中不足;,1;0;
20308,挺好的，吸力也挺大的,吸力;NULL;,挺大;挺好;,1;1;
20309,坏了,NULL;,坏;,-1;
20310,小巧玲珑，方便实用，就是充完电用刮不了几次。,NULL;NULL;,方便实用;小巧玲珑;,1;1;
20311,一直用小米，这次太让我失望，手机太烫手，用十几分钟一点都不夸张的形容可以烤模模了!!,手机;NULL;,烫手;失望;,-1;-1;
20312,。。。。。一般。。。,NULL;,一般;,0;
20313,质量很好，手感也不错，,手感;质量;,不错;很好;,1;1;
20314,给妈妈买的 好像还是挺不错的。,NULL;,不错;,1;
20315,效率不错，安装快服务好，还没安装闭路，但居然电视没有电源开关？必须一直带电待机，长期一辈子，这么感觉买了个假电视,安装;服务;效率;电视;,快;好;不错;假;,1;1;1;-1;
20316,很好用，服务态度很好，物流速度快，收到第二天就安排师傅上门安装，师傅服务态度很好,物流速度;NULL;服务态度;,快;好用;很好;,1;1;1;
20317,宝贝质量不错，物流也很快。有需要的话还会来的。,质量;物流;,不错;很快;,1;1;
20318,快递贼慢，老是忽悠人,快递;NULL;,贼慢;忽悠;,-1;-1;
20319,最不满意一次购物，久库存甚至是返修残次品货。第一个小瑕疵就不说了，底部与缸壁多处氧化生锈。换回第二个更差，旧的一般，缸底部还凹凸不平……无语,货;NULL;购物;NULL;NULL;底部;,残次品;无语;不满意;瑕疵;更差;凹凸不平;,-1;-1;-1;-1;-1;-1;
20320,抢到了，三天不发货，退款半天就到账，不知道是哪里的问题,;,;,;
20321,东西是正品，用了效果很好，下次再来购买,东西;效果;,正品;很好;,1;1;
20322,什么都不错，就是系统反人类。,NULL;,不错;,1;
20323,太棒了,NULL;,太棒;,1;
20324,下单第二天就降价了，心里多少有些不爽,心里;,不爽;,-1;
20325,包装有点不太好,包装;,不太好;,-1;
20326,很差的一次购物。店家他妈装傻。,购物;,很差;,-1;
20327,客服服务质量有待于提高！希望客服人员好好提升一下自己的业务水平！！！这款洗衣机本身是挺好的。物流也算快。就是希望送货人员和安装人员态度再好一些。,物流;洗衣机;,快;挺好;,1;1;
20328,清晰度很差，很模糊,清晰度;NULL;,很差;模糊;,-1;-1;
20329,凑合用,NULL;,凑合用;,0;
20330,第二次购买了，有机会，会在买的,;,;,;
20331,待机时间长，款式不错！,款式;待机时间;,不错;长;,1;-1;
20332,接通电源之后，虽然能烧开水，但指示灯不亮，非常不方便。,NULL;指示灯;,不方便;不亮;,-1;-1;
20333,买来送给家人，晚上试用了一下，按摩选择了抵档位，感觉还不错。希望质量过关，能用住，后期再来追评。,NULL;,不错;,1;
20334,不错哦,NULL;,不错;,1;
20335,想问老板这个膜是干啥的？,;,;,;
20336,效果还是不错的，烫完稍微有点点点湿，缺点是线有点短,效果;线;,不错;有点短;,1;-1;
20337,开机后直接到系统了，不是原装的,;,;,;
20338,老板，大家要看清楚买。赠品一拖再拖二十多天都不给，问客服就是说在查查了两天了都没信息回我。真的***服务,;,;,;
20339,总体还可以，用了几次之后没发现什么明显不足。,总体;,还可以;,1;
20340,这瓶爽肤水买来也不便宜哦，但是买回来结果是假货，外包装不正规，字体模糊。味道和专柜不一样，抹上脸上也好干不舒服。后面我联系了苏宁客服希望他们能帮助我一下，可是令我更失望。她们说让我去鉴定去，当我说可以去鉴定的时候她们又说不行。然后还踢皮球一样把我踢给厂家，说自己去找厂家。我联系厂家，但是她们就说是正品让我放心使用。没有任何证据能证明是正品，只是光最讲。气死我了，这就是苏宁的服务，遇到事情推卸责任不管不问。这样的上市公司就这样的服务太令人失望了。希望我这个教训能提醒下面的朋友，一定不要再苏宁易购够买了。售后服务太差。,字体;结果;售后服务;外包装;爽肤水;服务;NULL;NULL;,模糊;假货;太差;不正规;不便宜;令人失望;不舒服;失望;,-1;-1;-1;-1;-1;-1;-1;-1;
20341,苏宁就是他***骗子，大家以后买东西千万别再这买东西，特别是家电，我之前买的柜机空调，说好的给我补差价，当天通过了，下午就让我给他们改评论，结果评论我刚改过，第二天告诉又不补了，一点信用没有。就算他们说的有赠品不补差价，那就算我认栽。那好我就说人家***,只要是人家自营商品家电，只要是30天内，商品价格有变，不管有没有赠品，立马就会给补差价，并且还是退的现金，不像苏宁还他***退劵？大家一定别再苏宁买家电了，还是多看看***,我之所以在评价，是因为那个空调不让我评价了。我就在这告诉大家，谁tamade说一句假话，就不得好si。,NULL;,假话;,-1;
20342,不具备安装条件强行安装，导致两件商品都不能使用又不给退货，***苏宁大家千万不要***3000多块钱变成***。纱布一样的苏宁售后,;,;,;
20343,在苏宁买东西要经常留意价格，一天一个价，买贵了什么申请贵就赔，但都是不符合条件的。我就买贵。,;,;,;
20344,按的很舒服，对于放松肌肉还是不错的，而且东西感觉也比较高档，随身可以携带，随时随地都可以按摩。,NULL;NULL;东西;,不错;舒服;高档;,1;1;1;
20345,物流很慢，货物没有收到，客服服务回复跟慢,回复;物流;,慢;很慢;,-1;-1;
20346,特价二千元买的 还没有用 回头试试看吧,;,;,;
20347,速度快，服务好！,服务;速度;,好;快;,1;1;
20348,只用过金士顿的cloud2，感觉在听声辩位方面没金士顿的好，这个耳机的渲染比较，佩戴还是比较舒适的，驱动大家到***上面下载。样子够炫，不值这个价！玩电竞不建议购买。,价;样子;金士顿;佩戴;,不值;炫;好;舒适;,-1;1;1;1;
